"股票代碼","名稱","差額(仟元)","買進","賣出","外資","投信","自營商"
"2834","臺企銀","-26,580","","富邦-板橋: -1161 										 										新加坡商瑞銀: -25419","-5","0","2"
"6271","同欣電","-26,267","玉山-城中: 763","永豐金-中正: -18260 										 										新光-新竹: -8770","1","-1","-1"
"2354","鴻準","-26,060","","瑞士信貸: -24784 										 										國票-長城: -1276","1","1","1"
"6491","晶碩","-25,731","","摩根大通: -22414 										 										台灣匯立證券: -3317","1","0","-3"
"3260","威剛","-25,450","兆豐-中壢: 300 										 										國票-長城: 1098 										 										富邦-板橋: 2334 										 										(牛牛牛)亞-網路: 813 										 										玉山-雙和: 1801","瑞士信貸: -25325 										 										統一-敦南: -1094 										 										(牛牛牛)亞-鑫豐: -1818 										 										中國信託-嘉義: -400 										 										新光-新竹: -1459 										 										元大-竹科: -1700","-3","0","-2"
"1714","和桐","-25,248","統一-台中: 1207 										 										(牛牛牛)亞-鑫豐: 5813","瑞士信貸: -32268","-3","0","1"
"3588","通嘉","-25,138","兆豐-中壢: 387 										 										富邦-板橋: 1260 										 										富邦-台北: 3175 										 										中國信託-嘉義: 1172 										 										新光-新竹: 1310 										 										玉山-雙和: 608 										 										凱基-大安: 2228","統一-台中: -11085 										 										凱基-松山: -1119 										 										新加坡商瑞銀: -23074","-1","3","1"
"6202","盛群","-24,621","統一-台中: 9530 										 										新光-新竹: 1521 										 										凱基-大安: 440","玉山-城中: -1147 										 										統一-敦南: -12625 										 										永豐金-板橋: -1124 										 										富邦-板橋: -4394 										 										凱基-松山: -989 										 										(牛牛牛)亞-鑫豐: -5144 										 										台新-高雄: -3046 										 										富邦-台北: -2953 										 										日盛-景美: -3268 										 										元大-竹科: -1422","-1","4","2"
"3413","京鼎","-24,207","美商高盛: 24211 										 										(牛牛牛)亞-網路: 731 										 										兆豐-忠孝: 3153","康和-澎湖: -463 										 										統一-台中: -1155 										 										國票-長城: -42227 										 										富邦-板橋: -1571 										 										中國信託-嘉義: -1434 										 										新光-新竹: -1656 										 										日盛-景美: -3557 										 										凱基-大安: -239","2","5","2"
"6278","台表科","-23,966","瑞士信貸: 20582 										 										統一-敦南: 4876","國票-長城: -41428 										 										富邦-台北: -6122 										 										元大-竹科: -1106 										 										玉山-雙和: -768","1","0","1"
"2888","新光金","-23,495","凱基-松山: 1116 										 										(牛牛牛)亞-網路: 784 										 										日盛-景美: 943 										 										玉山-雙和: 1964","永豐金-中正: -2466 										 										摩根大通: -25398 										 										中國信託-嘉義: -438","-5","0","2"
"6203","海韻電","-22,899","","新加坡商瑞銀: -22899","-1","0","2"
"5299","杰力","-22,459","(牛牛牛)亞-鑫豐: 1578 										 										日盛-景美: 2032","統一-敦南: -1235 										 										摩根大通: -24834","-1","0","2"
"6015","宏遠證","-22,390","康和-澎湖: 496 										 										統一-台中: 703 										 										台新-高雄: 2499","新加坡商瑞銀: -23701 										 										中國信託-嘉義: -393 										 										日盛-景美: -1994","-3","0","0"
"3653","健策","-22,144","","國票-長城: -3008 										 										富邦-板橋: -2109 										 										(牛牛牛)亞-鑫豐: -3384 										 										新光-新竹: -10613 										 										日盛-景美: -1518 										 										凱基-大安: -1512","1","-2","2"
"4746","台耀","-21,935","永豐金-中正: 3027 										 										凱基-松山: 1395 										 										中國信託-嘉義: 1083 										 										元大-竹科: 6348","兆豐-中壢: -502 										 										永豐金-板橋: -875 										 										(牛牛牛)亞-網路: -1056 										 										富邦-台北: -4054 										 										兆豐-忠孝: -3541 										 										新光-新竹: -22508 										 										日盛-景美: -1252","-1","0","0"
"2465","麗臺","-21,106","永豐金-板橋: 1477 										 										富邦-板橋: 1477 										 										兆豐-忠孝: 955 										 										日盛-景美: 1312","兆豐-中壢: -2382 										 										永豐金-中正: -5076 										 										國票-長城: -1205 										 										新加坡商瑞銀: -17664","-1","0","0"
"3042","晶技","-20,172","康和-澎湖: 426 										 										國票-長城: 661 										 										兆豐-忠孝: 1712 										 										凱基-大安: 27661","統一-台中: -1792 										 										統一-敦南: -1844 										 										永豐金-中正: -2048 										 										富邦-板橋: -5917 										 										台新-高雄: -5043 										 										摩根大通: -23707 										 										富邦-台北: -4323 										 										新光-新竹: -4806 										 										玉山-雙和: -1152","2","-4","-2"
"8261","富鼎","-20,006","康和-澎湖: 851 										 										玉山-雙和: 590","統一-台中: -3161 										 										中國信託-忠孝: -1419 										 										永豐金-板橋: -2011 										 										富邦-板橋: -1810 										 										(牛牛牛)亞-鑫豐: -6411 										 										富邦-台北: -3031 										 										元大-竹科: -3104 										 										凱基-大安: -500","-1","0","-1"
"2015","豐興","-19,791","","港商麥格理: -19791","-6","-1","1"
"2617","台航","-19,214","康和-澎湖: 1316 										 										新光-新竹: 4015","瑞士信貸: -18070 										 										國票-長城: -3806 										 										中國信託-嘉義: -540 										 										元大-竹科: -2129","-3","1","-2"
"4938","和碩","-19,023","美商高盛: 38433 										 										新加坡商瑞銀: 20080 										 										台灣匯立證券: 732","康和-澎湖: -1094 										 										(牛牛牛)亞-鑫豐: -4246 										 										摩根大通: -72928","-2","-4","7"
"1301","台塑","-18,881","瑞士信貸: 22984 										 										國票-長城: 4070","玉山-城中: -1309 										 										港商麥格理: -25830 										 										新加坡商瑞銀: -16662 										 										台灣匯立證券: -2134","7","-3","-3"
"00633","L富邦上証正2","-18,707","","兆豐-中壢: -219 										 										玉山-城中: -1170 										 										統一-台中: -1024 										 										台新-高雄: -1588 										 										新光-新竹: -14706","None","None","None"
"2636","台驊投控","-18,566","統一-敦南: 1139 										 										中國信託-忠孝: 1534 										 										凱基-松山: 652 										 										(牛牛牛)亞-網路: 1080 										 										新光-新竹: 1128 										 										日盛-景美: 1218 										 										玉山-雙和: 727","美商高盛: -20648 										 										統一-台中: -2723 										 										中國信託-嘉義: -481 										 										兆豐-忠孝: -2192","1","1","3"
"3131","弘塑","-18,137","","永豐金-中正: -18137","-1","1","1"
"00881","國泰台灣5G+","-17,441","","兆豐-中壢: -193 										 										中國信託-忠孝: -1467 										 										富邦-板橋: -1495 										 										凱基-松山: -2177 										 										台新-高雄: -3975 										 										兆豐-忠孝: -1041 										 										新光-新竹: -6402 										 										玉山-雙和: -691","None","None","None"
"1326","台化","-17,391","國票-長城: 5031 										 										台灣匯立證券: 87","摩根大通: -22509","1","-2","1"
"2239","英利-KY","-16,551","","瑞士信貸: -16551","-7","0","4"
"1586","和勤","-15,614","","兆豐-忠孝: -15614","1","0","1"
"6121","新普","-15,313","","美商高盛: -15313","-4","1","-4"
"3211","順達","-14,915","","港商麥格理: -9871 										 										(牛牛牛)亞-鑫豐: -5044","-7","0","0"
"8341","日友","-14,501","","台灣匯立證券: -14501","-4","0","0"
"00631","L元大台灣50正2","-14,389","日盛-景美: 1233","統一-敦南: -3339 										 										(牛牛牛)亞-網路: -2636 										 										(牛牛牛)亞-鑫豐: -4284 										 										台新-高雄: -3205 										 										新光-新竹: -2158","None","None","None"
"3035","智原","-13,996","","港商麥格理: -8918 										 										中國信託-忠孝: -779 										 										永豐金-板橋: -643 										 										富邦-板橋: -1305 										 										日盛-景美: -2351","1","1","1"
"8924","大田","-13,192","玉山-城中: 1229 										 										凱基-松山: 783 										 										(牛牛牛)亞-鑫豐: 1519 										 										元大-竹科: 3137","統一-台中: -7438 										 										統一-敦南: -3639 										 										(牛牛牛)亞-網路: -2021 										 										富邦-台北: -3764 										 										玉山-雙和: -2998","-2","1","-3"
"4736","泰博","-13,010","玉山-城中: 836 										 										統一-台中: 1091 										 										國票-長城: 709 										 										(牛牛牛)亞-鑫豐: 15844 										 										日盛-景美: 1869 										 										元大-竹科: 2142","兆豐-中壢: -227 										 										(牛牛牛)亞-網路: -712 										 										富邦-台北: -28214 										 										新光-新竹: -3574 										 										玉山-雙和: -2774","-2","0","9"
"2458","義隆","-12,990","兆豐-中壢: 645 										 										美商高盛: 28585 										 										瑞士信貸: 36500 										 										(牛牛牛)亞-鑫豐: 1474 										 										台灣匯立證券: 210","摩根大通: -79339 										 										日盛-景美: -1065","1","4","-1"
"2890","永豐金","-11,602","港商麥格理: 40 										 										永豐金-板橋: 1334 										 										台新-高雄: 3119","玉山-城中: -1951 										 										瑞士信貸: -14144","1","1","1"
"6026","福邦證","-11,568","中國信託-忠孝: 1345","國票-長城: -12913","1","0","0"
"4904","遠傳","-11,175","玉山-城中: 653 										 										港商麥格理: 5576 										 										台新-高雄: 1440","新加坡商瑞銀: -18844","-3","1","1"
"3026","禾伸堂","-11,128","康和-澎湖: 672 										 										統一-台中: 2282 										 										富邦-板橋: 2286 										 										玉山-雙和: 1626","瑞士信貸: -17994","-1","0","-1"
"2823","中壽","-10,599","永豐金-中正: 4905 										 										(牛牛牛)亞-鑫豐: 2497","瑞士信貸: -18001","-2","0","5"
"6191","精成科","-10,344","統一-敦南: 1790 										 										日盛-景美: 709 										 										玉山-雙和: 616","康和-澎湖: -972 										 										瑞士信貸: -12162 										 										凱基-大安: -325","-2","0","-1"
"2233","宇隆","-10,132","兆豐-中壢: 279 										 										永豐金-板橋: 7183 										 										新光-新竹: 1252","瑞士信貸: -14733 										 										中國信託-忠孝: -1270 										 										國票-長城: -1290 										 										兆豐-忠孝: -1553","-1","3","8"
"00717","富邦美國特別股","-10,061","","富邦-板橋: -10061","None","None","None"
"3169","亞信","-9,989","康和-澎湖: 270 										 										永豐金-板橋: 1915 										 										摩根大通: 52959 										 										新加坡商瑞銀: 19518 										 										兆豐-忠孝: 3043","統一-台中: -69790 										 										台新-高雄: -5564 										 										富邦-台北: -4198 										 										新光-新竹: -1379 										 										元大-竹科: -5246 										 										玉山-雙和: -935 										 										凱基-大安: -582","2","0","1"
"2204","中華","-9,616","","永豐金-中正: -7130 										 										(牛牛牛)亞-鑫豐: -2486","1","1","1"
"6683","雍智科技","-9,168","(牛牛牛)亞-網路: 939","康和-澎湖: -318 										 										永豐金-中正: -978 										 										國票-長城: -6630 										 										富邦-台北: -2181","3","2","2"
"3176","基亞","-9,149","永豐金-中正: 1370 										 										台新-高雄: 2209 										 										元大-竹科: 1489","康和-澎湖: -388 										 										國票-長城: -1724 										 										(牛牛牛)亞-網路: -978 										 										富邦-台北: -9550 										 										凱基-大安: -1577","1","0","0"
"4908","前鼎","-8,783","中國信託-嘉義: 511","元大-竹科: -9294","-2","0","0"
"6146","耕興","-8,603","","台灣匯立證券: -8603","-18","0","0"
"3443","創意","-8,517","兆豐-中壢: 364","玉山-城中: -1550 										 										統一-台中: -1088 										 										永豐金-中正: -1172 										 										永豐金-板橋: -728 										 										凱基-松山: -1096 										 										(牛牛牛)亞-鑫豐: -1815 										 										台灣匯立證券: -1432","1","5","3"
"2882A","國泰特","-7,478","","富邦-台北: -7478","None","None","None"
"1582","信錦","-7,333","","台灣匯立證券: -7333","-4","0","0"
"1309","台達化","-7,162","康和-澎湖: 539","台新-高雄: -7701","2","0","1"
"1773","勝一","-7,044","","兆豐-中壢: -1305 										 										國票-長城: -3935 										 										新光-新竹: -1804","2","0","-1"
"6138","茂達","-6,058","永豐金-板橋: 722 										 										中國信託-嘉義: 447 										 										元大-竹科: 1005","富邦-板橋: -8232","-1","2","2"
"4726","永昕","-6,027","","康和-澎湖: -782 										 										中國信託-忠孝: -833 										 										富邦-台北: -2981 										 										元大-竹科: -1431","-2","0","1"
"2855","統一證","-5,635","","富邦-台北: -5635","3","0","0"
"1907","永豐餘","-5,578","富邦-台北: 1955","港商麥格理: -3969 										 										台新-高雄: -2374 										 										日盛-景美: -1190","2","0","1"
"3268","海德威","-5,246","","元大-竹科: -5246","-2","0","0"
"9917","中保科","-5,192","","港商麥格理: -5192","1","0","1"
"1519","華城","-5,159","","凱基-松山: -2515 										 										(牛牛牛)亞-網路: -2644","1","0","1"
"4142","國光生","-5,099","凱基-松山: 1292 										 										(牛牛牛)亞-鑫豐: 1939 										 										富邦-台北: 2389","統一-敦南: -5942 										 										中國信託-忠孝: -1320 										 										永豐金-板橋: -805 										 										日盛-景美: -2652","2","0","1"
"2069","運錩","-5,082","統一-台中: 897 										 										(牛牛牛)亞-網路: 711","玉山-城中: -1229 										 										元大-竹科: -5461","-2","0","0"
"2006","東和鋼鐵","-4,710","兆豐-中壢: 517 										 										永豐金-中正: 896 										 										(牛牛牛)亞-鑫豐: 2148","永豐金-板橋: -8271","-9","-2","-4"
"8464","億豐","-4,663","港商麥格理: 51766 										 										摩根大通: 32182","瑞士信貸: -88611","-4","2","1"
"00891","中信關鍵半導體","-4,607","","凱基-松山: -1573 										 										玉山-雙和: -3034","None","None","None"
"6412","群電","-4,593","","台灣匯立證券: -4593","1","0","-1"
"1710","東聯","-4,399","中國信託-忠孝: 3141","永豐金-中正: -7540","-3","0","-2"
"9911","櫻花","-3,825","玉山-城中: 653","港商麥格理: -2891 										 										元大-竹科: -1587","7","3","-1"
"6016","康和證","-3,750","康和-澎湖: 1091","國票-長城: -4841","-4","0","0"
"3218","大學光","-3,739","","玉山-城中: -1568 										 										富邦-台北: -1860 										 										中國信託-嘉義: -311","1","0","1"
"2421","建準","-3,614","","台灣匯立證券: -3614","-1","0","0"
"3147","大綜","-3,599","","(牛牛牛)亞-網路: -743 										 										(牛牛牛)亞-鑫豐: -2856","4","0","0"
"9941","裕融","-3,550","","中國信託-忠孝: -3550","1","1","0"
"1319","東陽","-3,521","","港商麥格理: -3521","1","0","0"
"9934","成霖","-3,411","","富邦-板橋: -3411","-4","0","0"
"4171","瑞基","-3,389","日盛-景美: 777","永豐金-中正: -1908 										 										元大-竹科: -2258","-1","0","4"
"8426","紅木-KY","-3,345","","(牛牛牛)亞-網路: -3345","-1","0","0"
"3691","碩禾","-3,186","","國票-長城: -1581 										 										(牛牛牛)亞-網路: -1605","1","0","1"
"6290","良維","-3,180","統一-敦南: 808","玉山-雙和: -1180 										 										凱基-大安: -2808","-1","0","2"
"00892","富邦台灣半導體","-3,138","玉山-城中: 1783 										 										統一-台中: 1790 										 										永豐金-中正: 1107 										 										永豐金-板橋: 790 										 										凱基-松山: 1034 										 										(牛牛牛)亞-網路: 685 										 										台新-高雄: 2950 										 										中國信託-嘉義: 1232 										 										兆豐-忠孝: 3322 										 										新光-新竹: 2283 										 										元大-竹科: 1358 										 										玉山-雙和: 764 										 										凱基-大安: 363","富邦-板橋: -4595 										 										(牛牛牛)亞-鑫豐: -3581 										 										富邦-台北: -12495 										 										日盛-景美: -1928","None","None","None"
"2430","燦坤","-3,136","","元大-竹科: -3136","-2","0","1"
"4133","亞諾法","-3,100","國票-長城: 702 										 										富邦-板橋: 1442 										 										玉山-雙和: 1293 										 										凱基-大安: 400","兆豐-中壢: -231 										 										康和-澎湖: -477 										 										玉山-城中: -1215 										 										中國信託-忠孝: -822 										 										永豐金-板橋: -650 										 										台新-高雄: -1789 										 										兆豐-忠孝: -1753","-1","0","2"
"2545","皇翔","-2,988","","國票-長城: -2988","-5","0","0"
"2495","普安","-2,861","","永豐金-板橋: -985 										 										台新-高雄: -1876","2","0","0"
"1810","和成","-2,861","","兆豐-忠孝: -2861","2","0","0"
"3357","臺慶科","-2,818","","(牛牛牛)亞-鑫豐: -2818","-5","0","0"
"3324","雙鴻","-2,787","","康和-澎湖: -349 										 										新光-新竹: -2438","1","0","1"
"8432","東生華","-2,751","","統一-敦南: -2751","-1","0","0"
"3576","聯合再生","-2,706","兆豐-中壢: 261 										 										台新-高雄: 2631 										 										日盛-景美: 696","統一-敦南: -2730 										 										(牛牛牛)亞-鑫豐: -2013 										 										新光-新竹: -1551","1","0","0"
"2939","凱羿-KY","-2,672","","統一-敦南: -2672","10","0","0"
"9919","康那香","-2,538","","統一-敦南: -1718 										 										凱基-松山: -820","-1","0","1"
"5603","陸海","-2,520","","康和-澎湖: -612 										 										新光-新竹: -1908","8","0","0"
"5371","中光電","-2,502","","康和-澎湖: -255 										 										統一-台中: -2247","1","0","-1"
"3706","神達","-2,439","富邦-板橋: 3490","(牛牛牛)亞-網路: -5929","1","-1","-1"
"6576","逸達","-2,370","元大-竹科: 2793","玉山-城中: -1349 										 										富邦-台北: -2575 										 										玉山-雙和: -1239","1","0","0"
"02002","L兆豐富櫃200正二N","-2,361","","(牛牛牛)亞-鑫豐: -2361","None","None","None"
"02001","L富邦蘋果正二N","-2,354","","(牛牛牛)亞-鑫豐: -2354","None","None","None"
"2607","榮運","-2,346","凱基-松山: 632","日盛-景美: -2978","2","0","-5"
"6456","GIS-KY","-2,296","","兆豐-中壢: -210 										 										國票-長城: -2086","-3","0","1"
"4414","如興","-2,272","","(牛牛牛)亞-鑫豐: -2272","-2","0","0"
"2029","盛餘","-2,269","統一-敦南: 1293","中國信託-忠孝: -1693 										 										永豐金-板橋: -1869","2","-1","0"
"2030","彰源","-2,261","統一-敦南: 1851 										 										凱基-大安: 273","台新-高雄: -4385","1","0","-1"
"6265","方土昶","-2,255","","永豐金-中正: -2255","-2","0","0"
"1718","中纖","-2,250","","統一-台中: -2250","1","0","-3"
"5302","太欣","-2,119","兆豐-中壢: 222 										 										元大-竹科: 2620 										 										玉山-雙和: 593","台新-高雄: -5554","2","0","0"
"00653","L富邦印度正2","-2,105","(牛牛牛)亞-網路: 840","富邦-台北: -2945","None","None","None"
"6147","頎邦","-2,025","","凱基-松山: -700 										 										(牛牛牛)亞-網路: -1325","1","4","-5"
"6115","鎰勝","-1,977","","港商麥格理: -1977","-4","0","0"
"3563","牧德","-1,971","","玉山-城中: -1971","3","0","1"
"4906","正文","-1,941","","統一-台中: -1941","1","0","3"
"3611","鼎翰","-1,937","","(牛牛牛)亞-鑫豐: -1937","1","0","0"
"6180","橘子","-1,931","凱基-大安: 448","元大-竹科: -2379","-1","0","1"
"4943","康控-KY","-1,871","","富邦-台北: -1871","1","0","1"
"2340","光磊","-1,824","凱基-松山: 1161","(牛牛牛)亞-鑫豐: -2985","-1","0","2"
"9933","中鼎","-1,824","","統一-敦南: -1064 										 										中國信託-忠孝: -760","3","0","1"
"6261","久元","-1,819","中國信託-嘉義: 711","兆豐-中壢: -2530","1","0","-3"
"1815","富喬","-1,818","","新光-新竹: -1818","1","0","-2"
"6803","崑鼎","-1,811","","港商麥格理: -1811","-5","0","0"
"8279","生展","-1,773","","(牛牛牛)亞-鑫豐: -1773","0","0","0"
"3217","優群","-1,656","","統一-敦南: -1656","2","1","0"
"6605","帝寶","-1,613","","玉山-城中: -1613","1","0","0"
"2371","大同","-1,611","","康和-澎湖: -373 										 										永豐金-板橋: -1238","-1","0","1"
"8040","九暘","-1,607","","富邦-板橋: -1607","-1","0","0"
"4107","邦特","-1,583","","永豐金-中正: -1583","1","0","0"
"00875","國泰網路資安","-1,583","","元大-竹科: -1583","None","None","None"
"3033","威健","-1,562","","永豐金-中正: -1270 										 										凱基-大安: -292","6","0","-1"
"2328","廣宇","-1,546","(牛牛牛)亞-網路: 581","康和-澎湖: -355 										 										(牛牛牛)亞-鑫豐: -1772","1","0","3"
"6275","元山","-1,541","","永豐金-中正: -1541","-1","0","0"
"6414","樺漢","-1,536","","兆豐-中壢: -215 										 										玉山-城中: -1321","3","0","1"
"1447","力鵬","-1,536","","康和-澎湖: -765 										 										中國信託-嘉義: -771","-2","0","-2"
"4716","大立","-1,527","","日盛-景美: -1527","-6","0","0"
"1589","永冠-KY","-1,515","","玉山-城中: -1515","3","0","-1"
"3714","富采","-1,508","","凱基-大安: -1508","1","0","1"
"1795","美時","-1,492","富邦-台北: 1678","國票-長城: -2045 										 										兆豐-忠孝: -1125","1","0","1"
"5234","達興材料","-1,491","","港商麥格理: -1491","-3","0","0"
"00670","L富邦NASDAQ正2","-1,474","","(牛牛牛)亞-網路: -1474","None","None","None"
"4147","中裕","-1,433","","國票-長城: -1433","1","0","0"
"2456","奇力新","-1,352","","統一-敦南: -777 										 										(牛牛牛)亞-網路: -575","1","0","1"
"2881A","富邦特","-1,313","","台灣匯立證券: -1313","None","None","None"
"1784","訊聯","-1,310","永豐金-板橋: 3069","國票-長城: -4379","1","0","0"
"2439","美律","-1,287","","統一-敦南: -1287","5","0","1"
"6229","研通","-1,266","","玉山-城中: -1266","4","0","0"
"6251","定穎","-1,258","","凱基-松山: -1258","-1","0","0"
"3708","上緯投控","-1,235","","永豐金-中正: -1235","2","0","1"
"6242","立康","-1,223","","兆豐-忠孝: -1223","1","0","0"
"00887","永豐中國科技50大","-1,160","","永豐金-中正: -1160","None","None","None"
"4106","雃博","-1,155","永豐金-板橋: 645","富邦-台北: -1800","2","0","1"
"5215","科嘉-KY","-1,155","","凱基-大安: -1155","2","0","1"
"6504","南六","-1,138","(牛牛牛)亞-網路: 644","日盛-景美: -1782","-4","0","-1"
"3705","永信","-1,135","","富邦-板橋: -1135","3","0","0"
"4167","松瑞藥","-1,120","","(牛牛牛)亞-網路: -1120","-3","0","1"
"6154","順發","-1,115","","元大-竹科: -1115","2","0","0"
"3373","熱映","-1,112","","中國信託-忠孝: -740 										 										中國信託-嘉義: -372","1","0","0"
"2207","和泰車","-1,098","港商麥格理: 58","兆豐-中壢: -1156","3","0","1"
"5457","宣德","-1,043","","永豐金-板橋: -1043","2","0","-9"
"6176","瑞儀","-1,041","台灣匯立證券: 118 										 										凱基-大安: 936","(牛牛牛)亞-鑫豐: -2095","1","-5","7"
"2070","精湛","-1,036","","統一-台中: -1036","-1","0","0"
"2208","台船","-1,025","","中國信託-嘉義: -1025","1","0","1"
"3540","曜越","-1,007","","中國信託-忠孝: -1007","6","0","-1"
"00636","國泰中國A50","-1,005","","凱基-松山: -1005","None","None","None"
"00655","L國泰中國A50正2","-1,003","","兆豐-忠孝: -1003","None","None","None"
"00885","富邦越南","-999","","日盛-景美: -999","None","None","None"
"3703","欣陸","-995","","凱基-松山: -995","1","0","-1"
"6177","達麗","-929","(牛牛牛)亞-網路: 972","台新-高雄: -1594 										 										凱基-大安: -307","3","0","1"
"8088","品安","-913","","兆豐-忠孝: -913","4","0","0"
"2601","益航","-911","","凱基-松山: -911","2","0","1"
"5530","龍巖","-887","","兆豐-忠孝: -887","-11","0","0"
"1537","廣隆","-877","","台灣匯立證券: -877","3","0","0"
"8048","德勝","-875","","中國信託-嘉義: -875","2","0","0"
"2886","兆豐金","-794","港商麥格理: 41462 										 										凱基-松山: 622","美商高盛: -19077 										 										瑞士信貸: -23139 										 										中國信託-嘉義: -662","-2","1","8"
"6781","AES-KY","-771","永豐金-板橋: 1589","凱基-松山: -785 										 										(牛牛牛)亞-網路: -785 										 										玉山-雙和: -790","1","3","2"
"1603","華電","-753","","(牛牛牛)亞-網路: -753","-5","0","0"
"3339","泰谷","-726","兆豐-中壢: 230","(牛牛牛)亞-網路: -956","1","0","0"
"5443","均豪","-725","","中國信託-嘉義: -725","1","0","1"
"6523","達爾膚","-713","","中國信託-嘉義: -713","1","0","2"
"00634","R富邦上証反1","-708","","康和-澎湖: -708","None","None","None"
"6525","捷敏-KY","-701","","凱基-松山: -701","6","0","0"
"6435","大中","-697","","玉山-雙和: -697","-1","0","1"
"4162","智擎","-695","","中國信託-嘉義: -695","1","0","-1"
"6462","神盾","-643","","凱基-松山: -643","2","0","-4"
"2889","國票金","-615","","永豐金-板橋: -615","-2","0","1"
"1533","車王電","-606","","(牛牛牛)亞-網路: -606","4","0","0"
"2643","捷迅","-582","","永豐金-板橋: -582","1","0","0"
"4426","利勤","-555","","(牛牛牛)亞-網路: -555","1","0","0"
"3362","先進光","-550","康和-澎湖: 618 										 										統一-敦南: 892 										 										永豐金-板橋: 797","中國信託-忠孝: -890 										 										中國信託-嘉義: -796 										 										兆豐-忠孝: -1171","2","0","0"
"2399","映泰","-542","玉山-城中: 867 										 										統一-台中: 1258 										 										台新-高雄: 1339","統一-敦南: -984 										 										永豐金-板橋: -740 										 										元大-竹科: -1512 										 										玉山-雙和: -770","-2","0","0"
"1905","華紙","-513","中國信託-忠孝: 2345 										 										永豐金-板橋: 995 										 										台新-高雄: 2022 										 										日盛-景美: 1017 										 										玉山-雙和: 562 										 										凱基-大安: 664","凱基-松山: -1733 										 										富邦-台北: -4216 										 										新光-新竹: -2169","-1","0","-2"
"00888","永豐台灣ESG","-458","","康和-澎湖: -458","None","None","None"
"8064","東捷","-433","","兆豐-中壢: -433","-2","0","0"
"2484","希華","-418","","兆豐-中壢: -418","-1","0","2"
"1531","高林股","-412","","港商麥格理: -412","-6","0","0"
"4942","嘉彰","-401","","中國信託-嘉義: -401","-2","0","0"
"2451","創見","-362","","康和-澎湖: -362","3","-1","1"
"2388","威盛","-357","","兆豐-中壢: -357","-1","0","2"
"4168","醣聯","-326","玉山-城中: 977","統一-敦南: -1303","4","0","0"
"3687","歐買尬","-316","","康和-澎湖: -316","-1","0","0"
"5009","榮剛","-267","","康和-澎湖: -267","1","0","-5"
"8213","志超","-251","","凱基-大安: -251","-5","0","2"
"3004","豐達科","-246","","兆豐-中壢: -246","-3","0","0"
"6743","安普新","-236","","兆豐-中壢: -236","1","0","0"
"8942","森鉅","-215","","凱基-大安: -215","4","0","-2"
"5388","中磊","-199","","兆豐-中壢: -199","4","0","2"
"4406","新昕纖","-177","","兆豐-中壢: -177","-3","0","0"
"3003","健和興","-148","","港商麥格理: -148","2","0","-2"
"2464","盟立","-129","富邦-台北: 1432","國票-長城: -1561","-2","0","-2"
"4506","崇友","-117","","港商麥格理: -117","1","0","0"
"3605","宏致","-93","富邦-板橋: 1475","永豐金-中正: -1568","3","0","-1"
"6477","安集","-62","康和-澎湖: 322 										 										元大-竹科: 1039","玉山-城中: -1423","1","0","1"
"1609","大亞","-47","玉山-城中: 645 										 										凱基-松山: 799","永豐金-板橋: -1491","2","0","-2"
